CustomerKey,GeographyKey,CustomerAlternateKey,Title,FirstName,MiddleName,LastName,NameStyle,BirthDate,MaritalStatus,Suffix,Gender,EmailAddress,YearlyIncome,TotalChildren,NumberChildrenAtHome,EnglishEducation,EnglishOccupation,HouseOwnerFlag,NumberCarsOwned,AddressLine1,AddressLine2,Phone,DateFirstPurchase,CommuteDistance
20112,374,AW00020112,,Shelby,A,James,False,1963-12-11,S,,F,shelby8@adventure-works.com,80000,5,0,Graduate Degree,Skilled Manual,1,0,4991 Lindenwood Drive,,374-555-0151,2013-10-20,1-2 Miles
20113,632,AW00020113,,Christina,,Murphy,False,1963-11-22,M,,F,christina13@adventure-works.com,80000,4,0,Graduate Degree,Skilled Manual,1,0,7618 Rogers Lane,,730-555-0188,2013-10-27,0-1 Miles
20114,635,AW00020114,,Joseph,,Thompson,False,1964-01-02,M,,M,joseph22@adventure-works.com,80000,4,0,Graduate Degree,Skilled Manual,1,0,6307 Grenadine Way,,251-555-0115,2013-05-31,1-2 Miles
20115,335,AW00020115,,Megan,,Jones,False,1964-07-11,M,,F,megan6@adventure-works.com,40000,2,0,Partial College,Clerical,1,1,3717 Via Cordona,,118-555-0179,2013-03-03,0-1 Miles
20116,307,AW00020116,,Hannah,D,Bryant,False,1964-07-23,M,,F,hannah39@adventure-works.com,60000,4,0,Graduate Degree,Skilled Manual,1,0,8454 Monti Circle,,475-555-0143,2013-03-04,1-2 Miles
20117,547,AW00020117,,Brandon,J,Jenkins,False,1977-11-07,M,,M,brandon4@adventure-works.com,50000,0,0,Graduate Degree,Skilled Manual,1,0,852 Ravenwood Drive,,422-555-0193,2013-03-26,0-1 Miles
20118,372,AW00020118,,Jacqueline,R,Henderson,False,1978-02-10,M,,F,jacqueline5@adventure-works.com,50000,0,0,Graduate Degree,Skilled Manual,1,0,1512 Birch Bark Dr,,171-555-0124,2013-06-21,1-2 Miles
20119,614,AW00020119,,Carlos,,Hernandez,False,1978-09-24,M,,M,carlos48@adventure-works.com,40000,0,0,Graduate Degree,Skilled Manual,1,0,6598 Lorie Ln.,,871-555-0149,2013-10-04,0-1 Miles
20120,635,AW00020120,,Fernando,,Hughes,False,1979-01-02,S,,M,fernando54@adventure-works.com,40000,1,0,Graduate Degree,Skilled Manual,1,0,2801 San Ramon Road,,836-555-0119,2013-04-09,1-2 Miles
20121,548,AW00020121,,Dylan,,Butler,False,1979-01-01,M,,M,dylan13@adventure-works.com,40000,1,0,Graduate Degree,Skilled Manual,0,0,2590 Wesley Court,,771-555-0195,2013-03-18,0-1 Miles
20122,315,AW00020122,,Jeremy,,Bailey,False,1979-05-06,M,,M,jeremy44@adventure-works.com,40000,1,0,Graduate Degree,Skilled Manual,1,0,4584 Hamiliton Ave.,,578-555-0130,2013-11-12,1-2 Miles
20123,326,AW00020123,,Aaron,M,Gonzalez,False,1978-10-03,M,,M,aaron41@adventure-works.com,40000,1,0,Graduate Degree,Skilled Manual,1,0,1431 Semillon Circle,,628-555-0119,2013-10-10,1-2 Miles
20124,355,AW00020124,,Natalie,V,Coleman,False,1979-03-13,M,,F,natalie28@adventure-works.com,40000,1,0,Graduate Degree,Skilled Manual,1,0,5300 Turning Dr.,,184-555-0115,2013-06-08,0-1 Miles
20125,623,AW00020125,,Natalie,L,Clark,False,1977-03-19,M,,F,natalie86@adventure-works.com,60000,1,0,Graduate Degree,Skilled Manual,1,0,1228 Francine Court,,442-555-0154,2013-05-29,1-2 Miles
20126,368,AW00020126,,Seth,A,Carter,False,1977-04-15,M,,M,seth37@adventure-works.com,60000,1,0,Graduate Degree,Skilled Manual,1,0,6630 Cook Pk.,,119-555-0147,2014-01-09,1-2 Miles
20127,539,AW00020127,,Carlos,,Sanders,False,1976-08-16,M,,M,carlos5@adventure-works.com,60000,1,0,Graduate Degree,Skilled Manual,1,0,4179 Green St.,,114-555-0114,2013-04-12,1-2 Miles
20128,553,AW00020128,,Ian,B,Miller,False,1976-10-12,M,,M,ian7@adventure-works.com,60000,1,0,Graduate Degree,Skilled Manual,1,0,6076 Citrus Ave,,454-555-0190,2013-07-11,0-1 Miles
20129,536,AW00020129,,Nicole,A,Stewart,False,1977-04-17,S,,F,nicole25@adventure-works.com,60000,1,0,Graduate Degree,Skilled Manual,1,0,2341 Lindley Ct,,358-555-0129,2013-04-04,1-2 Miles
20130,50,AW00020130,,Jordan,H,Nelson,False,1977-02-17,M,,M,jordan63@adventure-works.com,60000,1,0,Graduate Degree,Skilled Manual,1,0,9218 Old Mt. View Drive,,614-555-0137,2013-01-31,0-1 Miles
20131,217,AW00020131,,Carolyn,M,Gutierrez,False,1969-08-10,M,,F,carolyn31@adventure-works.com,10000,1,0,Graduate Degree,Manual,1,0,13, boulevard d´Albi,,1 (11) 500 555-0190,2013-12-26,0-1 Miles
20132,126,AW00020132,,Jenny,V,Shen,False,1968-02-05,M,,F,jenny26@adventure-works.com,10000,1,0,Graduate Degree,Manual,1,0,Erlenweg 9794,,1 (11) 500 555-0191,2013-06-10,0-1 Miles
20133,255,AW00020133,,Jorge,V,Li,False,1973-10-06,M,,M,jorge4@adventure-works.com,20000,1,0,Graduate Degree,Clerical,1,0,3769 Loma Linda,,1 (11) 500 555-0167,2013-07-04,0-1 Miles
20134,259,AW00020134,,Franklin,,Zhao,False,1967-07-09,M,,M,franklin10@adventure-works.com,20000,1,0,Graduate Degree,Clerical,1,0,882 South St.,,1 (11) 500 555-0135,2014-01-26,0-1 Miles
20135,121,AW00020135,,Grace,E,Price,False,1966-12-03,M,,F,grace47@adventure-works.com,10000,1,0,Bachelors,Manual,1,0,Werftstr 55434,,1 (11) 500 555-0156,2013-07-01,0-1 Miles
20136,277,AW00020136,,Bonnie,C,Kennedy,False,1972-12-09,M,,F,bonnie13@adventure-works.com,10000,1,0,Bachelors,Manual,1,0,6158 May Way,,1 (11) 500 555-0198,2014-01-04,0-1 Miles
20137,135,AW00020137,,Jarrod,B,Fernandez,False,1966-11-08,M,,M,jarrod15@adventure-works.com,10000,1,0,Bachelors,Manual,1,0,Hüttenstr 6114,,1 (11) 500 555-0162,2013-12-06,0-1 Miles
20138,128,AW00020138,,Kendra,,Moreno,False,1940-12-18,M,,F,kendra6@adventure-works.com,20000,1,0,Graduate Degree,Clerical,1,0,Pascalstr 9,Verkaufsabteilung,1 (11) 500 555-0119,2013-02-06,0-1 Miles
20139,369,AW00020139,,Connor,,Wright,False,1984-08-07,M,,M,connor48@adventure-works.com,10000,0,0,Bachelors,Manual,1,0,4592 Hill Drive,,528-555-0127,2013-05-04,0-1 Miles
20140,144,AW00020140,,Joe,A,Navarro,False,1964-03-06,M,,M,joe33@adventure-works.com,10000,1,0,Bachelors,Manual,1,0,Auf der Krone 93,,1 (11) 500 555-0160,2013-05-04,0-1 Miles
20141,186,AW00020141,,Angelica,M,Flores,False,1964-06-10,M,,F,angelica12@adventure-works.com,20000,1,0,Bachelors,Manual,1,0,6662 Torino Court,,1 (11) 500 555-0128,2013-11-08,0-1 Miles
20142,215,AW00020142,,Lydia,,Lopez,False,1962-05-06,M,,F,lydia15@adventure-works.com,10000,2,0,Partial College,Manual,1,0,52, route de Marseille,,1 (11) 500 555-0151,2013-01-31,0-1 Miles
20143,128,AW00020143,,Jimmy,J,Suarez,False,1962-03-31,M,,M,jimmy23@adventure-works.com,10000,2,0,Partial College,Manual,1,0,Königsteiner Straße 950,,1 (11) 500 555-0189,2013-07-28,0-1 Miles
20144,173,AW00020144,,Roger,W,Lin,False,1961-12-21,M,,M,roger12@adventure-works.com,10000,2,0,Partial College,Manual,1,0,Am Gallberg 35,,1 (11) 500 555-0131,2013-12-29,0-1 Miles
20145,207,AW00020145,,Fernando,K,Lee,False,1971-04-19,M,,M,fernando20@adventure-works.com,10000,2,0,Partial College,Manual,1,1,63, allée des Princes,,1 (11) 500 555-0142,2013-07-12,0-1 Miles
20146,190,AW00020146,,Mackenzie,A,Hall,False,1951-04-25,M,,F,mackenzie43@adventure-works.com,10000,2,0,Partial College,Manual,1,1,5757, impasse Notre-Dame,,1 (11) 500 555-0194,2013-02-15,2-5 Miles
20147,230,AW00020147,,Tabitha,,Ramos,False,1947-01-08,M,,F,tabitha38@adventure-works.com,30000,1,0,Bachelors,Clerical,1,0,1645 Alicante Court,,1 (11) 500 555-0195,2013-06-19,0-1 Miles
20148,189,AW00020148,,Terry,E,Nath,False,1947-12-18,M,,M,terry21@adventure-works.com,10000,3,0,Partial College,Manual,1,1,333, rue de la Cavalerie,,1 (11) 500 555-0111,2013-03-16,0-1 Miles
20149,228,AW00020149,,Heidi,Z,Arun,False,1948-04-01,M,,F,heidi9@adventure-works.com,30000,1,0,Bachelors,Clerical,1,0,8605 Flamingo Dr,,1 (11) 500 555-0139,2011-03-27,0-1 Miles
20150,279,AW00020150,,Gary,M,Rubio,False,1948-06-18,M,,M,gary30@adventure-works.com,40000,1,0,Graduate Degree,Clerical,1,0,6532 Pinecrest Rd,,1 (11) 500 555-0117,2011-04-27,0-1 Miles
20151,33,AW00020151,,Jamie,,Guo,False,1986-04-05,M,,F,jamie21@adventure-works.com,10000,0,0,Partial College,Manual,1,1,5636 Barcelona,,1 (11) 500 555-0135,2011-10-01,2-5 Miles
20152,40,AW00020152,,Rafael,I,She,False,1986-01-05,M,,M,rafael23@adventure-works.com,10000,0,0,Partial College,Manual,1,1,5931 San Carlos,,1 (11) 500 555-0115,2011-10-13,2-5 Miles
20153,34,AW00020153,,Diane,M,Sanz,False,1984-11-21,M,,F,diane25@adventure-works.com,10000,0,0,Partial College,Manual,0,1,5033 N. 8th St.,,1 (11) 500 555-0190,2013-07-30,0-1 Miles
20154,8,AW00020154,,Raul,Q,Luo,False,1984-04-01,S,,M,raul6@adventure-works.com,10000,0,0,Partial College,Manual,0,1,6253 Panorama Dr.,,1 (11) 500 555-0156,2011-10-04,0-1 Miles
20155,6,AW00020155,,Jay,,Fernandez,False,1983-04-06,M,,M,jay22@adventure-works.com,10000,0,0,Partial College,Manual,1,1,6589 Viewpoint Ct,,1 (11) 500 555-0176,2013-06-29,2-5 Miles
20156,39,AW00020156,,Jay,L,Madan,False,1982-10-17,S,,M,jay14@adventure-works.com,10000,0,0,High School,Manual,0,2,5868 Clayton Road,,1 (11) 500 555-0123,2011-10-22,0-1 Miles
20157,2,AW00020157,,Riley,A,Reed,False,1983-04-09,M,,F,riley39@adventure-works.com,10000,0,0,High School,Manual,0,2,615 Patterson Blvd.,,1 (11) 500 555-0131,2011-10-07,0-1 Miles
20158,35,AW00020158,,Rodney,A,Blanco,False,1984-08-28,S,,M,rodney11@adventure-works.com,10000,1,1,High School,Manual,0,0,2012 Reisling Court,,1 (11) 500 555-0147,2011-10-01,2-5 Miles
20159,8,AW00020159,,Ernest,,Zhu,False,1984-12-01,M,,M,ernest14@adventure-works.com,20000,0,0,Bachelors,Clerical,1,0,2665 Escobar,,1 (11) 500 555-0163,2011-10-13,0-1 Miles
20160,32,AW00020160,,George,,Garcia,False,1984-05-08,S,,M,george21@adventure-works.com,20000,0,0,Bachelors,Clerical,1,0,4760 Bryce Dr.,,1 (11) 500 555-0148,2011-09-29,0-1 Miles
20161,225,AW00020161,,Albert,G,Sanz,False,1954-06-16,S,,M,albert20@adventure-works.com,20000,1,0,Partial College,Manual,1,0,87, rue de la Comédie,,1 (11) 500 555-0118,2013-06-26,1-2 Miles
20162,155,AW00020162,,Kelsey,K,Nath,False,1949-03-02,M,,F,kelsey17@adventure-works.com,20000,2,0,Partial College,Manual,1,1,Moritzstr 5,,1 (11) 500 555-0199,2012-02-12,0-1 Miles
20163,166,AW00020163,,Krystal,S,Zhang,False,1948-10-29,M,,F,krystal0@adventure-works.com,20000,2,0,Partial College,Manual,1,1,Kappellweg 222,,1 (11) 500 555-0116,2012-03-29,1-2 Miles
20164,242,AW00020164,Ms.,Carol Ann,F.,Rockne,False,1949-01-11,M,,M,carolann0@adventure-works.com,30000,1,0,Bachelors,Clerical,1,0,1312 Skycrest Drive,,439-555-0100,2011-04-26,0-1 Miles
20165,266,AW00020165,,Kristina,R,Mehta,False,1948-09-20,M,,F,kristina14@adventure-works.com,30000,1,0,Bachelors,Clerical,1,0,2581 Bentley Ct,,1 (11) 500 555-0142,2011-04-04,0-1 Miles
20166,118,AW00020166,,Monique,,Gutierrez,False,1967-03-24,S,,F,monique7@adventure-works.com,30000,4,0,Graduate Degree,Clerical,1,0,Herzogstr 29908,,1 (11) 500 555-0150,2012-03-13,0-1 Miles
20167,248,AW00020167,,Joe,M,Serrano,False,1972-01-08,S,,M,joe40@adventure-works.com,30000,4,0,Graduate Degree,Clerical,1,0,7514 Laguna St.,,1 (11) 500 555-0112,2011-05-07,0-1 Miles
20168,126,AW00020168,,Jessie,A,Serrano,False,1966-01-31,M,,F,jessie35@adventure-works.com,10000,1,1,High School,Manual,1,1,Am Grossen Dern 4983,,1 (11) 500 555-0165,2013-12-31,2-5 Miles
20169,175,AW00020169,,Garrett,N,Gray,False,1966-03-25,S,,M,garrett11@adventure-works.com,20000,1,1,Partial College,Manual,0,0,Höhenstr 6466,,1 (11) 500 555-0122,2014-01-25,1-2 Miles
20170,264,AW00020170,,Jerome,D,Martin,False,1965-12-20,M,,M,jerome0@adventure-works.com,30000,3,0,Graduate Degree,Clerical,1,0,7370 Mission Drive,,1 (11) 500 555-0112,2011-05-14,0-1 Miles
20171,133,AW00020171,,Bailey,A,King,False,1965-03-25,M,,F,bailey39@adventure-works.com,20000,2,0,Partial College,Manual,1,1,Marketplatz 5492,,1 (11) 500 555-0183,2012-03-17,0-1 Miles
20172,263,AW00020172,,Kelli,,Gao,False,1970-11-13,S,,F,kelli16@adventure-works.com,30000,3,0,Graduate Degree,Clerical,1,0,1619 Mills Dr.,,1 (11) 500 555-0194,2011-05-20,0-1 Miles
20173,247,AW00020173,,Dennis,,Zhao,False,1981-05-01,M,,M,dennis12@adventure-works.com,40000,1,1,Bachelors,Skilled Manual,1,0,2676 Santa Fe Street,,1 (11) 500 555-0145,2011-06-20,1-2 Miles
20174,140,AW00020174,,Douglas,E,Gonzalez,False,1978-10-17,M,,M,douglas22@adventure-works.com,20000,0,0,Partial High School,Manual,0,2,Potsdamer Straße 993,,1 (11) 500 555-0111,2013-10-16,0-1 Miles
20175,183,AW00020175,,Alisha,D,Lu,False,1979-10-01,S,,F,alisha11@adventure-works.com,30000,0,0,Partial College,Clerical,0,1,8184, rue Malar,,1 (11) 500 555-0119,2013-07-09,2-5 Miles
20176,127,AW00020176,,Antonio,,Alexander,False,1986-06-05,S,,M,antonio19@adventure-works.com,20000,0,0,Partial High School,Manual,0,2,Parise Straße 155,,1 (11) 500 555-0166,2013-10-01,1-2 Miles
20177,216,AW00020177,,Kelvin,W,Li,False,1986-05-05,S,,M,kelvin23@adventure-works.com,20000,0,0,Partial High School,Manual,1,2,1406, rue Maillard,,1 (11) 500 555-0194,2013-06-11,1-2 Miles
20178,183,AW00020178,,Deborah,A,Anand,False,1985-08-23,S,,F,deborah22@adventure-works.com,20000,0,0,Partial High School,Manual,0,2,4, rue Descartes,,1 (11) 500 555-0135,2013-03-21,0-1 Miles
20179,271,AW00020179,,Denise,,Patel,False,1984-04-01,S,,F,denise5@adventure-works.com,30000,0,0,High School,Manual,0,1,3518 Black Pine Lane,,1 (11) 500 555-0194,2013-06-01,1-2 Miles
20180,335,AW00020180,,Amanda,,Sanders,False,1967-12-31,M,,F,amanda20@adventure-works.com,70000,1,0,Partial College,Skilled Manual,1,1,1456 Bouncing Road,,231-555-0134,2013-01-01,2-5 Miles
20181,343,AW00020181,,Catherine,J,Brooks,False,1967-09-17,M,,F,catherine2@adventure-works.com,70000,1,0,Partial College,Skilled Manual,1,1,6866 Concord Blvd.,,310-555-0159,2013-01-10,2-5 Miles
20182,70,AW00020182,,Isabelle,,Price,False,1967-12-23,M,,F,isabelle0@adventure-works.com,70000,1,0,Partial College,Skilled Manual,1,1,5412 Iris Ct,,835-555-0119,2011-12-04,0-1 Miles
20183,543,AW00020183,,Sophia,,Allen,False,1979-05-04,M,,F,sophia21@adventure-works.com,70000,1,0,Partial College,Skilled Manual,1,1,7502 Baltic Sea Ct.,,435-555-0162,2013-01-29,2-5 Miles
20184,536,AW00020184,,Jessica,S,Richardson,False,1966-10-30,M,,F,jessica12@adventure-works.com,40000,4,3,High School,Skilled Manual,1,2,8938 Violet Ct.,,236-555-0139,2013-04-26,0-1 Miles
20185,316,AW00020185,,Xavier,,Cooper,False,1967-03-05,S,,M,xavier75@adventure-works.com,40000,4,3,High School,Skilled Manual,1,3,1627 Alhambra Ave.,,683-555-0150,2013-09-16,5-10 Miles
20186,64,AW00020186,,Connor,,Li,False,1967-04-05,M,,M,connor21@adventure-works.com,40000,4,2,High School,Skilled Manual,1,2,3737 Bellord Ct,,491-555-0190,2012-01-01,2-5 Miles
20187,372,AW00020187,,Robert,C,King,False,1967-03-08,M,,M,robert61@adventure-works.com,60000,1,0,Partial College,Skilled Manual,1,1,5102 Sycamore Drive,,371-555-0134,2013-06-16,2-5 Miles
20188,51,AW00020188,,Kimberly,A,Watson,False,1967-01-02,M,,F,kimberly3@adventure-works.com,60000,1,0,Partial College,Skilled Manual,1,1,1359 Montgomery Avenue,,335-555-0154,2012-01-16,0-1 Miles
20189,66,AW00020189,,Grace,A,Hall,False,1978-02-19,S,,F,grace23@adventure-works.com,50000,0,0,Partial College,Skilled Manual,0,1,9547 Stephine Way,,514-555-0169,2013-09-15,0-1 Miles
20190,631,AW00020190,,Angela,K,Reed,False,1973-03-25,S,,F,angela46@adventure-works.com,50000,0,0,Partial College,Skilled Manual,1,1,7925 Meadow Lane,,793-555-0111,2013-06-20,2-5 Miles
20191,299,AW00020191,,Chad,A,Rai,False,1972-09-07,S,,M,chad18@adventure-works.com,60000,0,0,Graduate Degree,Professional,1,1,6123 Lancelot Dr.,,248-555-0127,2013-06-28,2-5 Miles
20192,299,AW00020192,,Amber,,Campbell,False,1973-02-15,S,,F,amber6@adventure-works.com,60000,0,0,Graduate Degree,Professional,0,1,2314 Chelsea Way,,322-555-0110,2013-06-14,0-1 Miles
20193,339,AW00020193,,Alyssa,C,Gray,False,1978-06-11,S,,F,alyssa40@adventure-works.com,60000,0,0,Graduate Degree,Professional,0,1,8343 Briowes Valley Rd,,352-555-0132,2013-06-10,0-1 Miles
20194,359,AW00020194,,Connor,K,Campbell,False,1966-05-08,M,,M,connor36@adventure-works.com,60000,1,0,Partial College,Skilled Manual,1,1,5099 Park Lane Circle,,409-555-0134,2013-06-23,2-5 Miles
20195,614,AW00020195,,Blake,,Wilson,False,1966-04-09,M,,M,blake6@adventure-works.com,60000,1,0,Partial College,Skilled Manual,0,1,9241 St George Dr.,,499-555-0143,2013-06-02,0-1 Miles
20196,546,AW00020196,,Cameron,,Perry,False,1966-06-21,M,,M,cameron2@adventure-works.com,60000,1,0,Partial College,Skilled Manual,1,1,670 Echo Canyon Lane,,922-555-0163,2013-06-27,2-5 Miles
20197,542,AW00020197,,Olivia,,Johnson,False,1965-12-19,M,,F,olivia1@adventure-works.com,60000,1,0,Partial College,Skilled Manual,1,1,4351 Charlotte Ave.,,106-555-0160,2013-06-23,2-5 Miles
20198,347,AW00020198,,Sierra,,Evans,False,1965-03-14,S,,F,sierra0@adventure-works.com,60000,4,3,Bachelors,Professional,1,0,5183 Camino Estrada,,554-555-0166,2013-06-13,2-5 Miles
20199,345,AW00020199,,Hailey,L,Cook,False,1965-03-26,M,,F,hailey4@adventure-works.com,70000,1,0,Graduate Degree,Professional,1,1,2061 Matchstick Drive,,894-555-0112,2013-02-20,0-1 Miles
20200,638,AW00020200,,Noah,,Gonzales,False,1964-08-19,M,,M,noah14@adventure-works.com,70000,2,0,Graduate Degree,Professional,1,1,9580 Kalima Place,,142-555-0173,2013-01-28,0-1 Miles
20201,335,AW00020201,,Chloe,,Harris,False,1965-02-14,M,,F,chloe24@adventure-works.com,70000,5,5,Graduate Degree,Professional,1,3,9301 Eureka Lane,,965-555-0114,2014-01-28,10+ Miles
20202,50,AW00020202,,Alexandra,B,Jones,False,1965-05-31,M,,F,alexandra66@adventure-works.com,70000,5,5,Graduate Degree,Professional,1,3,4386 Ryan Rd.,,642-555-0111,2013-12-08,10+ Miles
20203,536,AW00020203,,Roy,D,Blanco,False,1976-03-18,M,,M,roy35@adventure-works.com,80000,1,0,Graduate Degree,Professional,1,0,3416 Cunha Ct,,953-555-0123,2013-09-22,0-1 Miles
20204,299,AW00020204,,Renee,,Carlson,False,1970-07-24,M,,F,renee16@adventure-works.com,80000,2,0,Graduate Degree,Professional,1,0,845 Olive Ave,,626-555-0119,2013-01-30,0-1 Miles
20205,536,AW00020205,,Bryce,,Cox,False,1963-08-08,S,,M,bryce9@adventure-works.com,60000,3,2,Bachelors,Professional,0,0,3625 Pinehurst Court,,818-555-0166,2013-06-12,0-1 Miles
20206,52,AW00020206,,Olivia,V,Murphy,False,1963-12-08,M,,F,olivia31@adventure-works.com,60000,1,0,Bachelors,Professional,1,1,628 Marina Lakes Drive,,575-555-0153,2012-01-05,0-1 Miles
20207,331,AW00020207,,Angel,T,Bailey,False,1969-04-21,M,,M,angel15@adventure-works.com,60000,1,0,Bachelors,Professional,1,1,9440 Newell Ave.,,182-555-0118,2013-06-12,2-5 Miles
20208,51,AW00020208,,Austin,,Hayes,False,1963-11-22,M,,M,austin19@adventure-works.com,60000,1,0,Bachelors,Professional,1,1,8746 Gonzalez Ct,,954-555-0119,2011-12-31,2-5 Miles
20209,52,AW00020209,,Andrea,A,Turner,False,1963-12-07,M,,F,andrea30@adventure-works.com,60000,1,0,Bachelors,Professional,1,1,6588 Palms Drive,,654-555-0111,2012-01-18,0-1 Miles
20210,546,AW00020210,,Stephanie,P,Powell,False,1964-04-03,M,,F,stephanie36@adventure-works.com,80000,5,0,Graduate Degree,Professional,1,0,2407 Erie Dr.,,509-555-0169,2013-02-17,0-1 Miles
20211,22,AW00020211,Mr.,Scott,M.,Rodgers,False,1973-11-12,M,,M,scott10@adventure-works.com,60000,2,2,Bachelors,Professional,1,1,9860 Brookview Drive,,989-555-0100,2011-10-16,2-5 Miles
20212,18,AW00020212,,Krista,P,Alonso,False,1975-09-19,M,,F,krista9@adventure-works.com,80000,4,4,Graduate Degree,Management,1,1,5951 Snowberry Court,,1 (11) 500 555-0124,2013-05-20,0-1 Miles
20213,2,AW00020213,,Gina,L,Dominguez,False,1975-08-09,S,,F,gina13@adventure-works.com,80000,4,4,Graduate Degree,Management,1,1,6751 Yosemite Ct.,,1 (11) 500 555-0174,2011-10-02,0-1 Miles
20214,25,AW00020214,,Trisha,V,Liu,False,1974-03-08,S,,F,trisha22@adventure-works.com,60000,2,2,Bachelors,Professional,0,1,7104 Roland Ct.,,1 (11) 500 555-0131,2011-10-13,0-1 Miles
20215,4,AW00020215,,Ioannis,,Xylaras,False,1974-05-31,S,,F,ioannis0@adventure-works.com,60000,2,2,Bachelors,Professional,0,1,3797 Concord Royale,,1 (11) 500 555-0146,2011-10-21,0-1 Miles
20216,29,AW00020216,,Shawn,S,Chander,False,1973-12-18,M,,M,shawn17@adventure-works.com,60000,2,2,Bachelors,Professional,1,1,1395 Bonanza,,1 (11) 500 555-0159,2011-10-23,2-5 Miles
20217,20,AW00020217,,Valerie,,Wang,False,1983-09-07,M,,F,valerie2@adventure-works.com,70000,5,5,Bachelors,Professional,0,3,1867 Sahara Drive,,1 (11) 500 555-0148,2011-10-10,10+ Miles
20218,22,AW00020218,,Drew,A,Xie,False,1978-08-09,M,,M,drew3@adventure-works.com,70000,5,5,Bachelors,Professional,0,3,194 Hoover Court,,1 (11) 500 555-0115,2013-04-24,10+ Miles
20219,21,AW00020219,,Colleen,L,Harrison,False,1975-04-20,M,,F,colleen19@adventure-works.com,110000,1,0,Graduate Degree,Management,0,0,5938 Greenwood Circle,,1 (11) 500 555-0117,2011-10-18,0-1 Miles
20220,21,AW00020220,,Wendy,,Carlson,False,1975-01-14,S,,F,wendy17@adventure-works.com,110000,1,0,Graduate Degree,Management,1,0,9507 Mountaire Drive,,1 (11) 500 555-0124,2011-10-27,0-1 Miles
20221,36,AW00020221,,Kaylee,C,Sanders,False,1980-05-11,M,,F,kaylee2@adventure-works.com,120000,1,0,Graduate Degree,Management,0,0,7287 Cashew Ln,,1 (11) 500 555-0125,2011-10-18,0-1 Miles
20222,2,AW00020222,,Melissa,M,Morgan,False,1978-12-12,M,,F,melissa35@adventure-works.com,70000,5,5,Bachelors,Professional,0,3,8167 Grant St,,1 (11) 500 555-0144,2013-06-07,10+ Miles
20223,26,AW00020223,,Terrance,E,Malhotra,False,1978-10-04,M,,M,terrance3@adventure-works.com,70000,5,5,Bachelors,Professional,1,4,6366 Baker Dr.,,1 (11) 500 555-0136,2013-11-05,10+ Miles
20224,6,AW00020224,,Lawrence,J,Gill,False,1972-03-01,M,,M,lawrence12@adventure-works.com,80000,5,5,Graduate Degree,Management,0,3,4836 Marina,,1 (11) 500 555-0155,2013-10-03,0-1 Miles
20225,19,AW00020225,,Sharon,,Rai,False,1972-04-30,S,,F,sharon23@adventure-works.com,90000,0,0,Bachelors,Professional,1,0,2236 Buena Vista Ave,,1 (11) 500 555-0158,2011-10-18,0-1 Miles
20226,29,AW00020226,,Valerie,C,She,False,1971-10-06,M,,F,valerie25@adventure-works.com,90000,0,0,Bachelors,Professional,1,0,4625 Westcliffe Place,,1 (11) 500 555-0191,2011-10-11,0-1 Miles
20227,15,AW00020227,,Louis,K,Zhang,False,1972-05-07,M,,M,louis38@adventure-works.com,90000,2,0,Bachelors,Professional,1,0,5099 Park Lane Circle,,1 (11) 500 555-0143,2011-10-21,2-5 Miles
20228,37,AW00020228,,Raymond,S,Arthur,False,1971-12-21,M,,M,raymond8@adventure-works.com,100000,0,0,Graduate Degree,Management,1,0,5643 Palms Dr.,,1 (11) 500 555-0164,2011-10-28,2-5 Miles
20229,33,AW00020229,,Austin,F,Walker,False,1971-02-24,M,,M,austin38@adventure-works.com,60000,2,2,Bachelors,Professional,1,1,6400 Sunshine Drive,,1 (11) 500 555-0113,2013-08-19,2-5 Miles
20230,19,AW00020230,,Gary,D,Munoz,False,1976-04-08,M,,M,gary18@adventure-works.com,60000,3,3,Bachelors,Professional,1,1,3064 Whyte Park Ave.,,1 (11) 500 555-0140,2013-06-13,5-10 Miles
20231,32,AW00020231,,Kelvin,,Zhou,False,1970-08-09,S,,M,kelvin28@adventure-works.com,70000,0,0,Bachelors,Professional,0,1,7121 Oakleaf Ct.,,1 (11) 500 555-0156,2013-05-23,5-10 Miles
20232,31,AW00020232,,Franklin,L,Chande,False,1969-11-08,M,,M,franklin32@adventure-works.com,60000,3,3,Bachelors,Professional,1,2,867 Calico Way,,1 (11) 500 555-0166,2013-06-13,5-10 Miles
20233,16,AW00020233,,Jenny,,Raje,False,1969-10-05,S,,F,jenny36@adventure-works.com,60000,3,3,Bachelors,Professional,1,2,1245 West Hookston Road,,1 (11) 500 555-0147,2013-05-03,5-10 Miles
20234,12,AW00020234,,Gerald,,Mehta,False,1970-04-19,S,,M,gerald1@adventure-works.com,60000,4,4,Bachelors,Professional,1,3,9279 Masonic Dr.,,1 (11) 500 555-0152,2013-02-23,10+ Miles
20235,2,AW00020235,,Kenneth,,Deng,False,1969-11-20,S,,M,kenneth2@adventure-works.com,60000,4,4,Bachelors,Professional,1,3,2639 Tea Lane,,1 (11) 500 555-0153,2013-12-13,5-10 Miles
20236,33,AW00020236,,Cesar,R,Chandra,False,1968-09-10,S,,M,cesar2@adventure-works.com,60000,3,2,Bachelors,Professional,0,2,4217 Fairlane Place,,1 (11) 500 555-0119,2011-10-27,0-1 Miles
